productAsin,date,isVerified,ratingScore,reviewTitle,reviewDescription,model,Color,Storage
B09G9D8KRQ,11/7/2024,TRUE,4,1 star cut for heating issue,"Its 8 month and battery health is 90%To nullify heating I’ve orde Red a cooler with Hit sink technology, works like refrigerator .Otherwise phone is so smooth , my storage is fullStill consistently giving great camera performance",Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,18/09/2024,TRUE,4,Camera quality is not up to the mark,Nice,Apple iPhone 13,Green,128GB
B09G9D8KRQ,10/9/2024,TRUE,5,"Very happy, genuine product","Very happy with the purchase, product is genuine, but this is my third time when exchang not worked, amazon mentioned the value of old phone but delivery guy 2 times denied accepting the exchange with 2 diff phones in 2 instances. Very bad experience with exchange, not trustworthy in this.",Apple iPhone 13,Green,128GB
B09G9D8KRQ,16/09/2024,TRUE,5,Fantastic,Value for money,Apple iPhone 13,Green,128GB
B09G9D8KRQ,31/08/2024,TRUE,5,Good,best,Apple iPhone 13,Green,128GB
B09G9D8KRQ,21/08/2024,TRUE,5,Explant product,No 1 Mobile phone,Apple iPhone 13,Green,128GB
B09G9D8KRQ,16/08/2024,TRUE,5,This is a the attempt to purchase for in all i-phone family...,"although, i-phone handling is quite different in compare to android phone. But this number is comparatively easier than others.",Apple iPhone 13,Green,128GB
B09G9D8KRQ,11/5/2024,TRUE,4,Mobile have more heat at the time of charging,All over good price is good less than other sources but it’s have heating issues while charging device. I know apple devices have heated while charging but it’s too hot than other devices,Apple iPhone 13,Green,128GB
B09G9D8KRQ,12/8/2024,TRUE,5,Everything was very good,We received a genuine product with best deal very happy. Thanks Amazon.,Apple iPhone 13,Green,128GB
B09G9D8KRQ,12/8/2024,TRUE,5,The best budget phone,"As expected , peak performance",Apple iPhone 13,Green,128GB
B09G9D8KRQ,1/8/2024,TRUE,5,Amezing,Super super super,Apple iPhone 13,Green,128GB
B09G9D8KRQ,25/08/2024,TRUE,3,Kindly update my bill,NYC,Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,29/07/2024,TRUE,3,Too expensive,Don’t like it,Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,9/7/2024,TRUE,3,Alert slider is lose,Alert slider is lose on my phone …. How did it happened….apple or amazon plz replace my product,Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,8/8/2024,TRUE,2,Charging,Its not holding the charge and very slow charge,Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,5/5/2024,TRUE,3,Front camera quality is awful,"Everything except the Camera quality does it job, battery backup is average during normal usage",Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,13/05/2024,TRUE,3,Good,Good,Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,14/04/2024,TRUE,3,Just an iphone,Back camera is niceFront camera is not upto mark60hz display in arround 50k does hurtPerformance wise owsomeIf you have budget then please go for 15 series,Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,15/10/2023,TRUE,3,Review after using 1week. It. In this price range you get better experience with androids,"Giving review after using 1 week. It’s good in camera if you know how to use it, it’s don’t have app lock you have to turn on aps lock by shortcut bt in this case your phone get locked whenever you try to open the locked app, and the battery quality is soo bad it goes down 100 to 30 in regular 2 hour usage and take maximum 3 hours to get fully charged 0-100. If you’re addicted in video calling it’s not at good if the other person doesn’t have iphone though you need to use google meet or whatsapp video call features but in iphone the google meet doesn’t provide its all features like you can’t sha Red your screen you can’t enjoying meets all effects. After switching android to ios I don’t feel something extra ordinary. It’s just looks classy but you can’t enjoying everything like Android…",Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,28/03/2024,TRUE,3,Device heating,It’s tooooo much heating in normal usage only….. I think this piece have some default because my friend also have same but not heated too early can my iPhone can be replace by new one.,Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,23/07/2024,TRUE,2,Issues,I am using this many months so i am facing some minor issues like battery backup and service center very rudely so all over i think wast of time and money here.,Apple iPhone 13,Starlight,128GB
B09G9D8KRQ,12/8/2024,TRUE,4,Quality,Nice one,Apple iPhone 13,Starlight,256GB
B09G9D8KRQ,29/06/2024,TRUE,4,Amazing,"Finally Switched from android. In hand feel is super amazing. they are still susceptible to hacking, among other types of security threats. Photos comes out ver good .Screen quality is wow i mean watching experience is super satisfying.",Apple iPhone 13,Starlight,256GB
B09G9D8KRQ,1/11/2023,TRUE,4,The iPhone 13 - A Stunning Upgrade!,"The iPhone 13 is, without a doubt, a game-changer. As an avid Apple user, I recently upgraded to this inc Redible device, and it has exceeded my already high expectations in every way. Here's why I am thoroughly impressed with the iPhone 13:Performance: The A15 Bionic chip is a powerhouse. It makes everything I do on my phone feel lightning-fast and seamless. Whether I'm gaming, streaming, or multitasking, the iPhone 13 handles it all effortlessly.Display: The Super Retina XDR display is a work of art. The colors are vivid, the brightness is exceptional, and the contrast is stunning. Whether I'm watching movies, browsing the web, or scrolling through social media, the visual experience is second to none.Camera: The camera system on the iPhone 13 is nothing short of amazing. It captures photos and videos with outstanding clarity and detail. The Night mode has been a game-changer for low-light photography, and the Cinematic mode for videos adds a whole new dimension to my creative endeavors.Battery Life: Apple has improved battery life on the iPhone 13, and it shows. I can go through an entire day of heavy usage without needing to reach for a charger. The battery management features are also impressive, ensuring I get the most out of every charge.iOS: The iPhone 13 runs on iOS, and the user experience is unmatched. The interface is intuitive, and the App Store offers a vast ecosystem of apps that enhance the device's capabilities.Design: The iPhone 13 boasts a sleek and premium design. It's durable and feels great in hand. The Ceramic Shield front cover offers extra protection, which is a welcome addition.5G Capability: The iPhone 13 is 5G-ready, which means I can experience lightning-fast data speeds and low latency, making it future-proof and ready for the latest advancements in mobile technology.Privacy and Security: Apple's commitment to user privacy and security is commendable. With features like Face ID and enhanced data protection, I feel confident that my personal information is in safe hands.In summary, the iPhone 13 is a stunning upgrade, delivering on Apple's legacy of innovation and excellence. It offers exceptional performance, a breathtaking display, a camera system that  Redefines mobile photography and videography, and a design that exudes luxury. This device is a testament to Apple's commitment to pushing the boundaries of what a smartphone can be. If you're looking for the best in the business, the iPhone 13 is it. I wholeheartedly recommend it to anyone seeking a top-tier mobile experience. It's worth every penny and more!",Apple iPhone 13,Starlight,256GB
B09G9D8KRQ,10/8/2024,TRUE,5,Good,Good,Apple iPhone 13,Starlight,256GB
B09G9D8KRQ,11/5/2024,TRUE,5,Iphone 13,Its a my dream phone. Always working proper and processor is strong and mainly camera is always better than other phone. But but i am unhappy withh main heating issue . Please solve the heating issue. At the charging time phone is always produced more heating.,Apple iPhone 13,Starlight,256GB
B09G9D8KRQ,7/6/2024,TRUE,5,Quality product,Excellent features,Apple iPhone 13,Starlight,256GB
B09G9D8KRQ,21/09/2023,TRUE,5,Really powerful and impressed,"When talking about phone, Apple is always costly and there are always +ve and -ve for everything.I have been using android for 10+ year and now I moved to Apple.There are lot of applications and few features which I am missing while moved to Apple. But what really impressed me is the power of its processor and capabilities.1. When Android phone comes with 6, 8, 12GB RAM, the speed or performance is poor. At the same time with 4GB RAM in iPhone was really powerful and mindblowing.2. When Android storage are full, the phone will response very slow. But Apple still surprised me with the performance.3. The video quality of Anroid phone gives from 48 MP is delive Red from Apple's 12 MP camera, which is mesmerizing and absolutely brilliant.- The battery back up is okay, but could have improved. (As I am not using for gaming, it is okay to me)- As Apple started production in India, the price could have  Reduced.",Apple iPhone 13,Starlight,256GB
B09G9D8KRQ,15/04/2024,TRUE,5,The perfect one,Good product delive Red on time,Apple iPhone 13,Starlight,256GB
B09G9D8KRQ,6/12/2023,TRUE,5,All rounder,"This device doesnt need any review as there are tons online , but as per my experience its all rounder champ. I bought 256GB variant. All good till now.Just bit spectacular about the software updates if apple deliberately tries to downgrade the experience and camera quality.Camera quality:I felt iphone 14 gets better result not sure why? Although both device have same camera specs , is apple doing something fishy?Battery:Is decent ,usually lasts for a day.",Apple iPhone 13,Starlight,256GB
B09G9D8KRQ,15/11/2023,TRUE,4,Poor delivery time,Everything is good except amazon delivery time... Almost 25 days requi Red to get this product,Apple iPhone 13,Starlight,256GB
B0BDK8LKPJ,8/8/2023,TRUE,1,Packing is pooar,Like,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,30/05/2023,TRUE,1,Never trust on online electrical items,,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,7/5/2023,TRUE,1,What a scam,Truly disappointing,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,9/3/2023,TRUE,1,Pohne is over heating always,Product was over heating worst one,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,3/8/2023,FALSE,2,Only for Show Off the Logo,Not satisfied with the product ...Samsung Mid range phone is better in comparision of Camera..and operation...u will some time miss the fluency u find in the Anroid. Poor battery life..60Hz not worth it.Security is just a Hype thats all..one can steal and easily change ur password and can knock u out.i dnnt know y Iphone has so much craze until using it...i am using 14 but got bo Red within a week. S23 or s22ultra or one plus 11r is better in camera as it is giving telephoto lense and 120Hz in 50k range.I have literally wasted my money.,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,21/04/2023,FALSE,3,without effect its useless,"1 isme photo ko edit karna jaroori hai without filter photo are not good2 video in 60 fps 4k is awesome3 betary is ok not very good 6 hours continue with video youtube4 one plus 11, 10 is better option otherwise good in bbd sale 55k not bad deal",Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,2/9/2023,FALSE,1,Humble request not buy iphone,"I bought I phone 13pro max Sierra Blue for 1.39L in Dec 2021 from Croma Mount Road Chennai, last month ie after 19 months, camera failed to work literally, visited Apple service centre complained about it simply replied since the product doesn't cover warranty, I need to Pay 20k for replacement of the camera. Honestly no physical damage..Complained to Apple customer support refused to extend any kind of service supportIf you really value your hard-earned money please think twice and thriceA product so-called premium phone, brought at 1.39l doesn't work for atleast 24 months..is it really worth it?Pls think of itI am attaching my phone seriel number and imei number for authenticity",Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,19/05/2024,FALSE,1,Hyped or worthy,The iPhone 14 pro max is conside Red the best phone. But it is hyped.. saying after use for a month. It is overrated for sure,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,4/9/2023,FALSE,1,given defective piece,"I had bought a iphone 14 from amazon in month of june 2023 month. Though it started to develop serious faults afterwards.The major problem with the handset now is front & back camera that it does given clear picture & even can't scan QR code, we were unable to use it properly because the camera did not work properly.We have done a lot complain with teleoperators about this phone from their trusting your services. Please provide us money back for the same.",Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,22/09/2022,FALSE,3,Better to have 13 pro than 14,"If you wanna buy, then go for 14 pro or 13 pro max. No use of buying latest version (14) with nothing new except camera.",Apple iPhone 14,Red,512GB
B0BDK8LKPJ,31/10/2022,FALSE,5,Awesome,"Looking for buying another, awesome product perfecto for gaming. Sound quality is perfect too. Waiting for the discount. Peace out",Apple iPhone 14,Red,512GB
B0BDK8LKPJ,12/6/2024,TRUE,5,Nothing beats an iPhone,"Genuine apple product, delive Red as promised by Amazon. Itâ€™s total paisa vasool. Being an iPhone you can go for it with total peace of mind. Excellent camera both during day and night with a good battery life.",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,19/07/2024,TRUE,5,BEST PURCHASE!!!,"It is genuine apple , I conformed it with the apple store in my city. I don't know about the other bad reviews here or on  Redit or quora regarding this sellers authenticity saying they don't give genuine products or whatever but mine was 100% genuine, good camera , battery (chargeing) is OK , totally value for money but apple should start selling the complete charger again with iPhones that the only con I think is regarding value for money , performance is excellent, sound quality good , minor heating issue and so smooth touch function. So totally satisfied by this purchase.",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,14/09/2024,TRUE,5,Kya hi bole,Evening think is good but price is not stable all time,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,11/5/2024,TRUE,4,Sam good,Battery backup No good long time ðŸ¤”,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,12/12/2023,TRUE,4,Buttery smooth,"Using iphone 14 for over a week now, its just buttery smooth as expected the display is so amazing and the animations are done so precisely that you will actually forget that this has 60hz display. In term of camera quality back camera is really good, I donâ€™t like the selfie camera that much but i am not a selfie person so its fine with me. Battery is also good will give you upto 6-7hr backup",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,8/2/2024,TRUE,5,Satisfied with the product received but has some negative opinion,I am completely happy with the product however the things which was unsatisfied is that it took more than a week to deliver even after paying in full before delivery and also the bill which was provided after opening was halfy printed as it appears to be half cutted may be printing error the main parts of billing information was not present I hope the next order will avoid any kind of error in future â€¦,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,21/08/2023,TRUE,5,Amazing is the only word - shifted from Android to Iphone,"This review is for the people who want to shift from Android to Apple as I did .I used Xiaomi K20 pro as my last device .I have been an mi phone for last 10 years and was happy with the value for money offe Red from the mi and also the camera was top notch for the prices .Fast forward to 2023 , I brought apple 14 , I always wanted to buy iPhone but due to battery back up and high costs I kept postponing.And believe me iPhone is not a smart phone to be compa Red with any android phones , this is in league of its own , so no comparison of orange to apple for sure.Silky smooth ui, touch screen , camera , sound , display , battery back up : Simply superb.You may face little difficulties in shifting to iPhone but little patience is all you need and you will love it for sure",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,14/01/2024,TRUE,4,happy with the phone but unhappy with Amazon and vendor,unhappy because no cost emi still charging gst + interest which was useless decision to buy the phone from the Amazon.,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,26/04/2024,TRUE,5,Appleâ€™s best phone,Liked the colour most.,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,3/6/2023,TRUE,4,If you donâ€™t want to wait for iphone 15 then buy it,"Pros:1. Powerful A15 Bionic chip2. Beautiful OLED display3. Excellent camera quality4. Long-lasting battery life5. Secure Face ID authentication6. Up to 5 years of software updatesCons:1. Expensive2. No major design changes from the iPhone 133. No headphone jack4. No expandable storageOverall, the iPhone 14 is a great phone, but it's not a major upgrade over the iPhone 13. If you're looking for a new iPhone, the iPhone 14 is a good option, but you may want to consider waiting for the iPhone 15, which is expected to have more significant changes.",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,14/08/2024,TRUE,3,Product is good but Amazon mobile return facility is not good,"During the return, Agent refused to take as he is saying that the IEMI data is not matching. I asked the currier boy to show IEMI which I have filled and same he didnâ€™t show it to match. Also, no where in the order summary it is being recorded as return failed and extra amount taken from customer.It appears only lucrative offer in return is being given to attract the customer only.",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,2/9/2023,TRUE,3,not fully satisfied,"I have been using android for a long time and this is my first iphone (not because i wanted to) but because of my professional needs.apart from trying to learn to ride a new pony i am bit disappointed esp with the screen size. although it says 6.1"" it is much smaller than my OnePlus 6T which is also 6.1"", which is just a perfect size for me. Had I known I would have gone for 14 plus which is advertised as 6.4""Apart from that the hardware is smooth and camera is decent.no fingerprint scanner but uses faceID",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,12/1/2024,TRUE,2,Don't buy i phone from online,I brought iPhone 14 from Amazon. After 6 days mobile shutdown. didn't switching on. And I went to apple service center. they had denied to replaced my phone. they forced me to repair my mobile. after that i I had contacted Amazon. They had refunded my money but it took 1 months c Redited money in my account.,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,15/04/2024,TRUE,1,Got Defective Product.,"I got defective product, it has two dents on screen which are very small and process to return/refund initiating is very difficult, i need to visit the apple care for testing the product they found defect and gave written email in which they denied that we don't have any collab with these third party seller.",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,27/07/2023,TRUE,3,iPhone are not so great,Okkok,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,25/05/2024,TRUE,1,Got Issues within a Year,"Network not working and SIM also not detecting ( tried different SIMs) this is within a year, poor quality hardware used.",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,15/05/2024,TRUE,1,"Incompatible charging port, bluetooth android <--> iphone","The phone charger port is different, we can not use c-type charger cable. Not able to transfer anything using bluetooth from android phone to iphone.",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,1/10/2023,TRUE,2,No charger with iphone,There was no charger received with the iphone which was delive Red today,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,15/01/2023,TRUE,3,Iphone 14 bad experience. Got a defective phone.,Product was not good. I got a defective phone,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,12/3/2024,TRUE,1,Faulty product,"Faulty product received. It had calling issues, disturbances and cracking noises during calls that were so loud that other side was never able to hear calls.",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,7/11/2023,TRUE,1,Data cable not working,Data cable defected.,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,14/06/2023,TRUE,1,Heating problem,I buy iPhone 14 10 days back while Iâ€™m using phone very heat,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,14/08/2024,FALSE,1,Apple compromising on quality,"I bought apple 14 year ago. Within one year my phone screen got green line, got repai Red under warranty.But, after this repair water resistance property got damaged and it met with water. Liquid damaged. Now phone is not working properly..I have used 6s for almost 5 years, but they are compromising on quality. I couldnâ€™t find that quality no more with apple. So looking for android.",Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,28/07/2023,TRUE,1,Camera autofocus,Autofocus is not working for close objects very worst feature !! Don't go for it!!,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,22/07/2023,TRUE,1,Battery,Battery ðŸ”‹ percentage jldi ja ri ha,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,21/08/2023,TRUE,1,heating a lot,battery -0display-1show off -100,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,28/05/2023,TRUE,1,It was a mistake to buy iPhone from Amazon,The phone was already activated also the charging cable is missing.,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,20/09/2023,TRUE,1,Bad,Very bad,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,21/05/2023,TRUE,1,the product is dead after 15days what I do,the product is dead after 15days what I do please help,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,14/05/2023,TRUE,1,Device is overheating,Device is overheatingAmazon is no. 1 in selling defective products,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,2/7/2023,FALSE,5,Nitin Kumar,,Apple iPhone 14,Purple,256GB
B0BDK8LKPJ,31/07/2023,FALSE,5,Best product,It is very good product and fast delivery it is running smoothlyCharging is very fast and it good quality product,Apple iPhone 14,Purple,256GB
B0BDK8LKPJ,2/12/2023,TRUE,4,Heating Issue Sometimes,Faced the Heating issue many times . Rest is Good . Checked on Apple site Product is Original .,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,14/04/2024,TRUE,5,Iphone 14,Good product,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,7/3/2024,TRUE,5,Elegance of iPhone,Itâ€™s really awesome when I switched from Android to iPhone then I realised why iPhone creates cult among its user !,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,19/03/2024,TRUE,5,Satisfied,Happy with the i phone 14,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,8/3/2024,TRUE,5,i Phone is always Excellent,Using from 5s to 7...Now this 14 is Superb ...unmatchable..,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,28/11/2023,TRUE,5,Superb product,This is one of the finest product I have purchase. Amazon is just superb with their service. I has exchange with my smartphone they in fact not check my phone is their any damage or not simply exchange with my phone without a single question. Love u Amazon. Love u apple.,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,1/3/2024,TRUE,5,Perfect,"After using XR , this one is best",Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,10/10/2023,TRUE,4,Cable is not working after 3 months,I bought this in july 16 and now my cable is not working,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,13/10/2023,TRUE,4,Awesome ðŸ˜ŠðŸ‘ŒðŸ»,Awesome phone ðŸ˜ŠâœŒðŸ»,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,21/08/2023,TRUE,5,Such an amazing product!,Bought it as a gift for my sister. First iphone and now I understand why Apple is a 3 trillion company. There's just something about these products other companies fail to provide.From the smoothness of the ui to the touch and camera. It's really amazing!,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,7/7/2023,TRUE,4,"Product is fine, no problem butâ€¦â€¦.",I appreciate them for using bubble wrap but still a corner of the iPhone box was chipped (Probability during shipping). But still Amazon managed to deliver it without any hassle.,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,12/8/2023,TRUE,5,Beast phone,"All the features are out performing just good for it, it may seem the 13 and 14 are same itâ€™s not, thereâ€™s a big difference in camera especially in video thereâ€™s a big difference in video stability the OIS works excellent in iPhone 14 if your main focus is on videos then you should go for this apart from batter has a good improvement.",Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,19/07/2023,TRUE,5,Good deal,I got this phone for around 65000 rupees on the prime days sale on amazon. I am extremely impressed and satisfied. The phone is very sleek and fast. I previously had an iphone SE (2020) and am very satisfied with the upgrade. I also traded in the iphone SE and got a very good rate. I would highly recommend,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,29/11/2023,TRUE,5,Wonderful phone,"This phone is a gem. Photo clarity is awesome. This is the phone to use for ages given now iPhone has moved to type c port, this is the last generation of lightning charger.",Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,26/05/2023,TRUE,5,Flagship- Cheapest in India,"Migrating to iPhone for the first time, found out that Amazon offers it the cheapest with all its card offers. The base model is actually cheaper than the US. Delivery and packaging was very good.Phone performance- On an average getting 1.5 days of battery with moderate usage. Still getting used to the environment change, but its going well so far.",Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,17/12/2023,TRUE,5,Fantastic!.,The best thing about this phone is its long battery. With normal use it can go beyond 48 hrs.,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,25/01/2024,TRUE,5,Excellent phone,Better than One Plus,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,12/8/2023,TRUE,4,Good as of now but having few bugs maybe given defective piece,Few bugs like Siri not working sometimes.Getting hanged sometimes,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,5/1/2024,TRUE,5,ðŸ‘,ðŸ‘,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,16/07/2023,TRUE,4,And delivery bg seller and Amazon is fantastic,Amazing phone with amazing featuresAnd rest is you know this is an iPhone,Apple iPhone 14,Midnight,128GB
B0BDK8LKPJ,31/08/2023,TRUE,4,Camera,I like this phone because iska camera ek no video suting ek no,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,12/5/2023,TRUE,4,Audio and internet browsing,Audio and browsing so fadu i mean a1 quality my first phone for apple brandBut phone is small size ðŸ˜¢,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,11/1/2024,TRUE,5,Great product,Great product,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,16/10/2023,TRUE,5,You can only admire and ðŸ’•,Battery life SUPERBSound quality CLEARHeating NO ISSUESValue for money YES ðŸ˜‰ a lot of moneySpeed MAKHKHANAppearance YOU WILL LOVE,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,21/09/2023,TRUE,5,Good one,iPhone 14 and iPhone 13 is a both are same. If you want to go for iPhone 13 you can go iPhone 14 and iPhone 13. There is not too much difference between them but okay,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,29/09/2023,TRUE,5,Excellent phone but heats a little,The product received was good with scratches or damages. The delivery boy was very kind and good person. It was his new job and only one week since he joined. I also congratulated him. ðŸ˜ŠðŸ˜Š,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,20/05/2023,TRUE,5,Camera,"Everything is superb but , no one has Tell about the lens flair , only that is the Cone of all the iPhones , not only in this , this is the main issue in all .But the camera quality is superb you will not be disappointed .",Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,5/1/2024,TRUE,4,Good,Packing was good . Itâ€™s an iPhone so works well .,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,16/09/2023,TRUE,4,Average phone,Delivery experience was very good and i received genuine product.Phone review:The phone is nothing extra ordinary. The features of the phone are as par compa Red to basic mid-range budget phones from andriod.As far as camera goes the dynamic range of is it very good without any much color correction.Rest every thing is just average.You should go for this only if your an apple user fan or you always wanted an iphone.,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,14/01/2024,TRUE,4,Good,Good,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,17/01/2024,TRUE,4,Good camera,,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,19/03/2024,TRUE,5,Good,Very good product,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,5/6/2023,TRUE,5,A nice purchase,"Using it as a daily driver.Have been an android users for the past 7 yrs, wanted to try something different in terms of OS. Had used windows also,This thing has grown upon me. Itâ€™s been just 20 days of the purchase and now I donâ€™t feel switching back to android.The best part is the battery life. I can see a noticeable difference between Android and iPhone . Also daily app usage experience is great as of now.Not a fan of any particular product. I you love android , then go for android or if you like iOS go for iPhone",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,21/03/2024,TRUE,5,Superb,Superb phone,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,29/09/2023,TRUE,5,Powerful PhoneðŸ’«,"I am writing my review after 2 months of usage. It's a great phone and works best in apple environment.There is only one drawback is battery, it's not that bad i almost charge my phone after 48 hours but when it is used for heavy purpose, battery drains quickly. Everything else is great. ðŸ‘",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,28/07/2023,TRUE,4,Battery issue,Phone looks good have a battery issue consuming a lot,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,11/8/2023,TRUE,5,Best ever in iPhone,Itâ€™s my 4th iPhone and proudly speaking that all of those are taken from only Amazon. Always got good deals from Amazon with 100% genuine apple products and iPhone is always a iPhone.,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,28/12/2023,TRUE,5,Nice,Nice,Apple iPhone 14,Blue,128GB
B0BDK8LKPJ,17/06/2023,FALSE,1,Performance and battery,As always the features are great but not for this price range.A lot of other great phones with these similar features within 30k price range.,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,6/10/2023,TRUE,3,Internet connectivity,Internet is not working smoothly while network strength is good,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,18/05/2023,TRUE,2,Heating issues,"Donâ€™t buy this phone has a really serious heating issue , google pixel series is far better than the iPhones go for them",Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,20/07/2023,TRUE,1,Worst camera,Don't buy this mobile if you are looking for good camera. Currently I am using s23 plus and bought this mobile for my wife as she is looking for some good camera phone. The camera performance is pathetic. It's not at all close to s23 plus. I believe it can't match any samsung cameras performance. Worst experience and never recommend.,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,17/01/2024,TRUE,1,It Is looks old,It's looks old,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,31/10/2022,TRUE,1,Do not buy phones in Amazon,I got the defect phone from this dealer and Amazon refuses to return the product and apple service center least bothe Red to replace the phone or they need additional 17k to replace... Please buy the phone at outlet or no point spending 80k and roaming around this folks..,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,9/9/2023,TRUE,1,Worst ðŸ˜ž product my honest opinion. This is great product for rich people to show off.,Even after spending more than half a lakh you still need to spend money for adapter+ earphones ðŸŽ§.It takes a week time to adjust the phone.Worst phone Ever invented in the history of the world.,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,30/05/2023,TRUE,1,Nothing special,The phone isn't worth 70K by any means. Tue display is a joke. Apple should be ashamed of giving 60Hz display at this price.Only get it for the apple brand otherwise in terms of experience any Android phones above 20K would be better.,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,28/06/2023,TRUE,1,Defective product,It is not working properly and battery is getting low,Apple iPhone 14,Purple,128GB
B0BDK8LKPJ,18/08/2023,TRUE,1,Box tute niklte h fir bad me return policy nhi h,Box demage,Apple iPhone 14,Purple,128GB
